time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-03-12T17:16:23.660Z,37.694,143.484,24.4,4.6,mb,54,128.8,,0.62,us,usp000hwj2,2014-11-07T01:44:03.093Z,"off the east coast of Honshu, Japan",earthquake,,11.4,,13,reviewed,us,us
2011-03-12T17:11:05.910Z,37.999,143.943,9.9,5.2,mb,126,111.5,,0.98,us,usp000hwj0,2014-11-07T01:44:03.068Z,"off the east coast of Honshu, Japan",earthquake,,15.9,,81,reviewed,us,us
2011-03-12T17:10:32.560Z,38.028,142.793,28.3,4.7,mb,46,129.7,,1,us,usp000hwhz,2014-11-07T01:44:03.065Z,"near the east coast of Honshu, Japan",earthquake,,13.4,,9,reviewed,us,us
2011-03-12T17:08:47.530Z,37,142.877,35,4.5,mb,40,72.6,,1.04,us,usp000hwhy,2014-11-07T01:44:03.061Z,"off the east coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2011-03-12T17:06:23.120Z,37.987,143.976,35,4.6,mb,27,157.6,,1.04,us,usp000hwhx,2014-11-07T01:44:03.059Z,"off the east coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2011-03-12T17:04:31.560Z,38.655,142.206,47.2,4.8,mb,39,121.6,,0.96,us,usp000hwhw,2014-11-07T01:44:03.055Z,"near the east coast of Honshu, Japan",earthquake,,6.7,,4,reviewed,us,us
2011-03-12T17:01:19.190Z,37.72,143.348,16.4,5.1,mb,166,89.2,,0.85,us,usp000hwhv,2014-11-07T01:44:03.044Z,"off the east coast of Honshu, Japan",earthquake,,11.7,,115,reviewed,us,us
2011-03-12T16:59:19.100Z,37.339,141.61,35,4.4,mb,36,128.6,,1.18,us,usp000hwhu,2014-11-07T01:44:03.040Z,"near the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2011-03-12T16:55:41.050Z,37.978,143.774,35,4.8,mb,88,113.8,,1.18,us,usp000hwhs,2014-11-07T01:44:03.032Z,"off the east coast of Honshu, Japan",earthquake,,,,45,reviewed,us,us
2011-03-12T16:49:14.030Z,37.619,143.599,35,4.4,mb,19,140.3,,1.34,us,usp000hwhr,2014-11-07T01:44:03.030Z,"off the east coast of Honshu, Japan",earthquake,,0,,5,reviewed,us,us
2011-03-12T16:48:11.060Z,37.596,142.063,18.8,4.7,mb,102,119.8,,1.07,us,usp000hwhq,2014-11-07T01:44:03.022Z,"off the east coast of Honshu, Japan",earthquake,,15.9,,60,reviewed,us,us
2011-03-12T16:44:46.800Z,37.603,143.81,35,4.2,mb,24,141.3,,1.46,us,usp000hwhp,2014-11-07T01:44:03.020Z,"off the east coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2011-03-12T16:38:45.050Z,37.94,144.202,35,4.9,mb,120,69.1,,1.31,us,usp000hwhn,2014-11-07T01:44:03.011Z,"off the east coast of Honshu, Japan",earthquake,,,,78,reviewed,us,us
2011-03-12T16:36:41.750Z,38.07,143.845,35,4.9,mb,126,74.2,,1.23,us,usp000hwhm,2014-11-07T01:44:03.002Z,"off the east coast of Honshu, Japan",earthquake,,,,76,reviewed,us,us
2011-03-12T16:33:45.570Z,38.95,143.938,35,4.4,mb,21,135.5,,1.45,us,usp000hwhk,2014-11-07T01:44:02.999Z,"off the east coast of Honshu, Japan",earthquake,,,,7,reviewed,us,us
2011-03-12T16:22:09.780Z,37.911,144.752,7.7,5.1,mwc,193,59.7,,1,us,usp000hwhj,2014-11-07T01:44:02.985Z,"off the east coast of Honshu, Japan",earthquake,,16.6,,,reviewed,us,gcmt
2011-03-12T16:19:05.150Z,38.349,143.902,35,4.7,mb,112,125.6,,1.05,us,usp000hwhh,2014-11-07T01:44:02.977Z,"off the east coast of Honshu, Japan",earthquake,,,,69,reviewed,us,us
2011-03-12T16:14:15.200Z,38.977,143.749,35,4.6,mb,19,135.6,,1.25,us,usp000hwhf,2014-11-07T01:44:02.973Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-12T16:13:45.990Z,35.614,140.836,35,4.1,mb,23,126.6,,0.99,us,usp000hwhe,2014-11-07T01:44:02.971Z,"near the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-12T16:12:01.630Z,37.567,143.683,35,4.3,mb,30,143.6,,1.4,us,usp000hwhd,2014-11-07T01:44:02.968Z,"off the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2011-03-12T16:07:37.780Z,38.956,142.677,35,4.7,mb,53,95.5,,0.98,us,usp000hwhc,2014-11-07T01:44:02.964Z,"near the east coast of Honshu, Japan",earthquake,,,,16,reviewed,us,us
2011-03-12T16:03:56.060Z,37.04,142.108,35,4.8,mb,101,112.7,,1.17,us,usp000hwhb,2014-11-07T01:44:02.957Z,"off the east coast of Honshu, Japan",earthquake,,,,54,reviewed,us,us
2011-03-12T15:58:32.100Z,38.055,142.969,17.1,4.5,mb,40,127.1,,0.86,us,usp000hwha,2014-11-07T01:44:02.953Z,"near the east coast of Honshu, Japan",earthquake,,15.5,,6,reviewed,us,us
2011-03-12T15:55:19.550Z,36.431,141.606,43.1,4.8,mb,52,116.2,,1.11,us,usp000hwh9,2014-11-07T01:44:02.949Z,"near the east coast of Honshu, Japan",earthquake,,8.5,,17,reviewed,us,us
2011-03-12T15:52:41.840Z,36.976,142.747,35,4,mb,19,135.5,,1.36,us,usp000hwh8,2014-11-07T01:44:02.947Z,"off the east coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2011-03-12T15:44:35.960Z,36.82,142.318,35,4.3,mb,31,143,,0.98,us,usp000hwh7,2014-11-07T01:44:02.945Z,"off the east coast of Honshu, Japan",earthquake,,,,7,reviewed,us,us
2011-03-12T15:43:19.670Z,37.237,142.547,35,4.3,mb,14,135.3,,1.4,us,usp000hwh6,2014-11-07T01:44:02.943Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-12T15:38:57.930Z,38.333,142.734,41.4,4.7,mb,127,121.5,,0.98,us,usp000hwh4,2014-11-07T01:44:02.930Z,"near the east coast of Honshu, Japan",earthquake,,6.5,,70,reviewed,us,us
2011-03-12T15:34:27.040Z,39.383,144.726,35,4.6,mb,36,135.8,,1.15,us,usp000hwh3,2014-11-07T01:44:02.927Z,"off the east coast of Honshu, Japan",earthquake,,,,6,reviewed,us,us
2011-03-12T15:26:00.950Z,37.909,144.282,35,4.6,mb,35,127.7,,1.12,us,usp000hwh2,2014-11-07T01:44:02.924Z,"off the east coast of Honshu, Japan",earthquake,,,,6,reviewed,us,us
2011-03-12T15:24:33.360Z,38.303,142.272,35,4.1,mb,36,121.6,,1.26,us,usp000hwh1,2014-11-07T01:44:02.922Z,"near the east coast of Honshu, Japan",earthquake,,,,7,reviewed,us,us
2011-03-12T15:17:49.780Z,38.429,144.345,35,4.3,mb,34,130.7,,1.11,us,usp000hwgz,2014-11-07T01:44:02.916Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-12T15:13:55.920Z,37.689,142.807,35,4.7,mb,69,120.7,,1.22,us,usp000hwgy,2014-11-07T01:44:02.911Z,"off the east coast of Honshu, Japan",earthquake,,,,30,reviewed,us,us
2011-03-12T15:10:47.960Z,36.67,141.799,35,4.1,mb,24,127.8,,0.94,us,usp000hwgw,2014-11-07T01:44:02.906Z,"near the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-12T15:09:18.360Z,38.175,143.891,41.1,4.1,mb,33,127.5,,1.1,us,usp000hwgv,2014-11-07T01:44:02.903Z,"off the east coast of Honshu, Japan",earthquake,,11.8,,4,reviewed,us,us
2011-03-12T15:03:32.440Z,39.883,143.55,26.2,4.3,mb,44,126.9,,1,us,usp000hwgt,2014-11-07T01:44:02.898Z,"off the east coast of Honshu, Japan",earthquake,,14.9,,10,reviewed,us,us
2011-03-12T14:56:40.700Z,39.386,142.198,35,4.8,mb,47,134.5,,1.28,us,usp000hwgs,2014-11-07T01:44:02.895Z,"near the east coast of Honshu, Japan",earthquake,,,,11,reviewed,us,us
2011-03-12T14:53:21.730Z,37.602,143.794,35,4.9,mb,86,74.5,,0.88,us,usp000hwgr,2014-11-07T01:44:02.888Z,"off the east coast of Honshu, Japan",earthquake,,,,45,reviewed,us,us
2011-03-12T14:43:10.850Z,39.465,142.405,35,5.8,mwc,435,39,,0.95,us,usp000hwgq,2020-01-04T08:50:47.243Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2011-03-12T14:35:01.120Z,35.776,141.662,35,5.4,mwc,201,29.9,,0.99,us,usp000hwgn,2014-11-07T01:44:02.808Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2011-03-12T14:30:37.720Z,40.005,144.299,35,4,mb,27,135.5,,0.91,us,usp000hwgm,2014-11-07T01:44:02.805Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-12T14:25:13.690Z,38.972,144.649,35,4.6,mb,47,123.1,,1.12,us,usp000hwgk,2014-11-07T01:44:02.801Z,"off the east coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2011-03-12T14:21:54.040Z,39.387,142.688,49.5,4.6,mb,74,122.8,,1.04,us,usp000hwgj,2014-11-07T01:44:02.795Z,"near the east coast of Honshu, Japan",earthquake,,6.4,,26,reviewed,us,us
2011-03-12T14:17:03.130Z,36.185,141.15,26.3,4.5,mb,31,113.8,,1.03,us,usp000hwgh,2014-11-07T01:44:02.792Z,"near the east coast of Honshu, Japan",earthquake,,15.1,,2,reviewed,us,us
2011-03-12T14:14:56.370Z,35.724,140.668,35,4.9,mb,120,44.8,,1.24,us,usp000hwgg,2014-11-07T01:44:02.784Z,"near the east coast of Honshu, Japan",earthquake,,,,62,reviewed,us,us
2011-03-12T14:10:20.680Z,36.242,142.597,35,4.2,mb,27,120.3,,0.81,us,usp000hwge,2014-11-07T01:44:02.767Z,"off the east coast of Honshu, Japan",earthquake,,0,,3,reviewed,us,us
2011-03-12T14:08:59.170Z,37.672,143.35,35,4.4,mb,29,121.4,,1.03,us,usp000hwgd,2014-11-07T01:44:02.764Z,"off the east coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2011-03-12T14:08:46.630Z,37.749,143.603,35,4.4,mb,43,135.8,,1.16,us,usp000hwgc,2014-11-07T01:44:02.733Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-12T14:03:31.310Z,38.791,142.549,35,5.6,mwc,330,34.6,,0.86,us,usp000hwgb,2015-05-13T18:53:59.000Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2011-03-12T13:57:12.670Z,36.342,141.797,35,5.2,mb,241,47.3,,0.88,us,usp000hwg9,2014-11-07T01:44:02.665Z,"near the east coast of Honshu, Japan",earthquake,,,,148,reviewed,us,us
2011-03-12T13:53:30.890Z,36.887,142.338,44.6,4.5,mb,33,119.8,,1.01,us,usp000hwg8,2014-11-07T01:44:02.662Z,"off the east coast of Honshu, Japan",earthquake,,10.1,,3,reviewed,us,us
2011-03-12T13:51:16.000Z,36.925,141.756,52.3,4.2,mb,32,117.6,,0.74,us,usp000hwg7,2014-11-07T01:44:02.659Z,"near the east coast of Honshu, Japan",earthquake,,8.8,,2,reviewed,us,us
2011-03-12T13:49:02.960Z,35.286,140.998,35,4.6,mb,53,111.2,,0.95,us,usp000hwg6,2014-11-07T01:44:02.654Z,"near the east coast of Honshu, Japan",earthquake,,,,11,reviewed,us,us
2011-03-12T13:40:57.120Z,35.698,141.167,35.2,4.9,mb,51,112.9,,1.06,us,usp000hwg5,2014-11-07T01:44:02.650Z,"near the east coast of Honshu, Japan",earthquake,,7.6,,16,reviewed,us,us
2011-03-12T13:36:29.350Z,37.381,143.531,35,4.3,mb,19,135.3,,1.41,us,usp000hwg4,2014-11-07T01:44:02.648Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-12T13:35:05.110Z,36.497,142.142,35,4,mb,29,65.9,,0.77,us,usp000hwg3,2014-11-07T01:44:02.645Z,"off the east coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2011-03-12T13:30:18.750Z,37.722,143.519,35,4.9,mb,29,128.5,,1.4,us,usp000hwg2,2014-11-07T01:44:02.624Z,"off the east coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2011-03-12T13:29:52.980Z,36.08,142.072,35,4.8,mb,48,69.1,,0.9,us,usp000hwg1,2014-11-07T01:44:02.620Z,"off the east coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2011-03-12T13:29:27.680Z,38.563,143.253,35,4.2,mb,36,105.8,,1.08,us,usp000hwg0,2014-11-07T01:44:02.616Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-12T13:26:57.340Z,39.426,142.369,35,5.3,mb,128,111.9,,1.09,us,usp000hwfz,2014-11-07T01:44:02.605Z,"near the east coast of Honshu, Japan",earthquake,,,,74,reviewed,us,us
2011-03-12T13:23:53.220Z,36.204,141.935,28.5,5.2,mb,87,62.8,,0.89,us,usp000hwfx,2014-11-07T01:44:02.576Z,"near the east coast of Honshu, Japan",earthquake,,11.1,,15,reviewed,us,us
2011-03-12T13:23:01.450Z,35.466,141.378,35,4.4,mb,22,135.2,,1.54,us,usp000hwfw,2014-11-07T01:44:02.573Z,"near the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2011-03-12T13:15:41.650Z,37.249,141.159,38,6.1,mww,463,17.8,,0.84,us,usp000hwfv,2020-04-18T00:27:23.746Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2011-03-12T13:14:29.760Z,35.748,140.868,45.7,4.8,mb,143,75.1,,0.87,us,usp000hwfu,2014-11-07T01:44:02.522Z,"near the east coast of Honshu, Japan",earthquake,,5.2,,67,reviewed,us,us
2011-03-12T13:11:02.730Z,33.012,136.622,10,4.8,mb,68,73.2,,1,us,usp000hwft,2014-11-07T01:44:02.517Z,"near the south coast of western Honshu, Japan",earthquake,,0,,22,reviewed,us,us
2011-03-12T13:09:42.890Z,37.54,143.452,35,4.4,mb,33,143.5,,1.03,us,usp000hwfr,2014-11-07T01:44:02.510Z,"off the east coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2011-03-12T13:01:15.820Z,37.455,143.742,35,4,mb,27,120.2,,0.9,us,usp000hwfq,2014-11-07T01:44:02.507Z,"off the east coast of Honshu, Japan",earthquake,,0,,3,reviewed,us,us
2011-03-12T12:53:52.100Z,37.734,143.506,34.1,5.9,mwc,458,35.9,,0.7,us,usp000hwfp,2015-05-13T18:53:59.000Z,"off the east coast of Honshu, Japan",earthquake,,6.3,,,reviewed,us,gcmt
2011-03-12T12:51:55.870Z,39.177,143.228,30.2,4.6,mb,18,142.8,,1.11,us,usp000hwfk,2014-11-07T01:44:02.436Z,"off the east coast of Honshu, Japan",earthquake,,24.5,,3,reviewed,us,us
2011-03-12T12:50:29.090Z,37.746,143.828,35,5.1,mb,128,74.8,,0.89,us,usp000hwfj,2014-11-07T01:44:02.426Z,"off the east coast of Honshu, Japan",earthquake,,,,72,reviewed,us,us
2011-03-12T12:43:08.780Z,36.572,143.681,35,4.8,mb,70,119.1,,0.9,us,usp000hwfh,2014-11-07T01:44:02.420Z,"off the east coast of Honshu, Japan",earthquake,,,,26,reviewed,us,us
2011-03-12T12:35:44.680Z,36.949,143.39,10,4.3,mb,32,97.2,,0.96,us,usp000hwfg,2014-11-07T01:44:02.417Z,"off the east coast of Honshu, Japan",earthquake,,,,6,reviewed,us,us
2011-03-12T12:27:14.000Z,39.651,144.473,7.4,4.9,mb,98,124.3,,0.86,us,usp000hwfe,2014-11-07T01:44:02.406Z,"off the east coast of Honshu, Japan",earthquake,,15.5,,52,reviewed,us,us
2011-03-12T12:24:29.350Z,36.42,141.833,35,4.2,mb,29,127.5,,0.77,us,usp000hwfd,2014-11-07T01:44:02.404Z,"near the east coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2011-03-12T12:22:59.800Z,36.967,144.586,35,4.3,mb,26,105.9,,1.05,us,usp000hwfc,2014-11-07T01:44:02.401Z,"off the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2011-03-12T12:18:46.780Z,37.136,141.734,35,4.8,mb,24,105.4,,1.1,us,usp000hwfb,2014-11-07T01:44:02.399Z,"near the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2011-03-12T12:17:54.080Z,36.646,143.656,35,4.7,mb,41,65.9,,0.86,us,usp000hwfa,2014-11-07T01:44:02.396Z,"off the east coast of Honshu, Japan",earthquake,,,,9,reviewed,us,us
2011-03-12T12:17:23.000Z,37.245,142.351,6.9,4.9,mb,73,50.1,,0.88,us,usp000hwf9,2014-11-07T01:44:02.391Z,"off the east coast of Honshu, Japan",earthquake,,13.2,,17,reviewed,us,us
2011-03-12T12:15:30.880Z,39.644,142.614,32.5,4.9,mb,85,77.7,,0.9,us,usp000hwf8,2014-11-07T01:44:02.384Z,"near the east coast of Honshu, Japan",earthquake,,12.6,,36,reviewed,us,us
2011-03-12T12:13:50.870Z,36.48,142.553,35,4.7,mb,44,120.4,,1.07,us,usp000hwf7,2014-11-07T01:44:02.380Z,"off the east coast of Honshu, Japan",earthquake,,0,,6,reviewed,us,us
2011-03-12T12:12:26.760Z,37.232,141.99,39.2,4.6,mb,23,105.6,,1.01,us,usp000hwf6,2014-11-07T01:44:02.378Z,"near the east coast of Honshu, Japan",earthquake,,11.6,,4,reviewed,us,us
2011-03-12T12:06:57.100Z,40.037,142.024,28.5,4.9,mb,76,102.7,,0.93,us,usp000hwf5,2014-11-07T01:44:02.372Z,"near the east coast of Honshu, Japan",earthquake,,13.3,,48,reviewed,us,us
2011-03-12T12:06:21.590Z,37.114,142.671,37.5,4.4,mb,28,127.2,,0.83,us,usp000hwf4,2014-11-07T01:44:02.370Z,"off the east coast of Honshu, Japan",earthquake,,12.8,,4,reviewed,us,us
2011-03-12T12:05:55.480Z,36.97,143.856,35,4.4,mb,11,149.7,,0.56,us,usp000hwf2,2014-11-07T01:44:02.363Z,"off the east coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2011-03-12T12:04:08.810Z,37.367,141.293,46.4,4.2,mb,27,97.6,,0.75,us,usp000hwf1,2014-11-07T01:44:02.361Z,"near the east coast of Honshu, Japan",earthquake,,9.2,,1,reviewed,us,us
2011-03-12T12:01:23.280Z,36.014,141.152,35,4.7,mb,26,113.5,,1.1,us,usp000hwez,2014-11-07T01:44:02.347Z,"near the east coast of Honshu, Japan",earthquake,,,,7,reviewed,us,us
2011-03-12T11:59:27.280Z,38.691,144.399,38.6,4.8,mb,45,127.6,,0.76,us,usp000hwey,2014-11-07T01:44:02.343Z,"off the east coast of Honshu, Japan",earthquake,,9.2,,9,reviewed,us,us
2011-03-12T11:58:40.390Z,39.592,143.329,17.8,4.5,mb,31,101.7,,0.78,us,usp000hwex,2014-11-07T01:44:02.340Z,"off the east coast of Honshu, Japan",earthquake,,25.2,,7,reviewed,us,us
2011-03-12T11:52:56.090Z,37.357,143.264,13.6,4.5,mb,37,124.1,,0.77,us,usp000hwew,2014-11-07T01:44:02.336Z,"off the east coast of Honshu, Japan",earthquake,,15,,3,reviewed,us,us
2011-03-12T11:45:59.990Z,35.743,141.681,10,5.3,mwc,293,29.9,,0.78,us,usp000hwet,2014-11-07T01:44:02.309Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2011-03-12T11:44:58.460Z,36.51,143.56,35,4.4,mb,44,119,,0.93,us,usp000hwes,2014-11-07T01:44:02.306Z,"off the east coast of Honshu, Japan",earthquake,,,,16,reviewed,us,us
2011-03-12T11:39:06.050Z,37.635,142.74,30.7,4.8,mb,90,120.6,,0.91,us,usp000hwer,2014-11-07T01:44:02.299Z,"off the east coast of Honshu, Japan",earthquake,,11.7,,26,reviewed,us,us
2011-03-12T11:38:01.260Z,38.233,143.278,44.8,4.5,mb,35,98,,0.6,us,usp000hweq,2014-11-07T01:44:02.296Z,"off the east coast of Honshu, Japan",earthquake,,6.9,,6,reviewed,us,us
2011-03-12T11:34:49.210Z,34.424,141.54,17.1,4.3,mb,36,112.2,,0.74,us,usp000hwep,2014-11-07T01:44:02.293Z,"off the east coast of Honshu, Japan",earthquake,,15.3,,5,reviewed,us,us
2011-03-12T11:31:28.760Z,37.723,142.023,35.7,4.5,mb,33,119.1,,0.61,us,usp000hwen,2014-11-07T01:44:02.290Z,"off the east coast of Honshu, Japan",earthquake,,6.3,,6,reviewed,us,us
2011-03-12T11:20:16.450Z,38.719,142.433,27.9,4.9,mb,122,124.9,,0.88,us,usp000hwek,2014-11-07T01:44:02.277Z,"near the east coast of Honshu, Japan",earthquake,,10.3,,52,reviewed,us,us
2011-03-12T11:10:25.200Z,36.905,142.912,35,4.3,mb,34,119.7,,1.03,us,usp000hweh,2014-11-07T01:44:02.272Z,"off the east coast of Honshu, Japan",earthquake,,,,6,reviewed,us,us
2011-03-12T11:09:19.250Z,37.186,143.684,35,4.5,mb,25,157.8,,0.69,us,usp000hweg,2014-11-07T01:44:02.269Z,"off the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2011-03-12T11:05:06.930Z,39.457,143.119,52.7,4,mb,29,191,,0.93,us,usp000hwef,2014-11-07T01:44:02.267Z,"off the east coast of Honshu, Japan",earthquake,,7.9,,3,reviewed,us,us
2011-03-12T11:04:57.280Z,37.527,143.887,21.4,4.9,mb,92,74.5,,0.99,us,usp000hwee,2014-11-07T01:44:02.258Z,"off the east coast of Honshu, Japan",earthquake,,15.9,,56,reviewed,us,us
2011-03-12T10:58:18.670Z,37.303,143.282,35,4.6,mb,30,131.5,,0.91,us,usp000hwed,2014-11-07T01:44:02.255Z,"off the east coast of Honshu, Japan",earthquake,,0,,2,reviewed,us,us
2011-03-12T10:53:30.780Z,39.049,142.279,27,5.7,mwb,531,20.3,,0.74,us,usp000hwec,2020-01-04T08:50:14.300Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2011-03-12T10:51:59.680Z,37.341,143.895,20.9,4.4,mb,41,136.1,,0.43,us,usp000hweb,2014-11-07T01:44:02.158Z,"off the east coast of Honshu, Japan",earthquake,,14.3,,10,reviewed,us,us
2011-03-12T10:49:24.720Z,37.464,143.181,32.8,4.7,mb,107,120.3,,0.95,us,usp000hwea,2014-11-07T01:44:02.150Z,"off the east coast of Honshu, Japan",earthquake,,13.7,,55,reviewed,us,us
2011-03-12T10:42:18.480Z,39.728,143.068,38.6,4.6,mb,39,134.8,,0.81,us,usp000hwe8,2014-11-07T01:44:02.145Z,"off the east coast of Honshu, Japan",earthquake,,6.9,,6,reviewed,us,us
2011-03-12T10:40:33.140Z,35.742,141.764,35,4.6,mb,32,79.4,,0.73,us,usp000hwe6,2014-11-07T01:44:02.141Z,"near the east coast of Honshu, Japan",earthquake,,,,7,reviewed,us,us
2011-03-12T10:39:12.510Z,36.699,141.763,35,5,mb,250,50.1,,0.81,us,usp000hwe5,2014-11-07T01:44:02.122Z,"near the east coast of Honshu, Japan",earthquake,,,,46,reviewed,us,us
2011-03-12T10:34:47.390Z,37.498,144.454,26.9,5.2,mwc,211,67.6,,0.85,us,usp000hwe4,2014-11-07T01:44:02.086Z,"off the east coast of Honshu, Japan",earthquake,,3.4,,,reviewed,us,gcmt
2011-03-12T10:30:04.520Z,37.186,143.462,35,4.3,mb,39,119.9,,0.81,us,usp000hwe3,2014-11-07T01:44:02.083Z,"off the east coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2011-03-12T10:29:09.590Z,37.268,143.261,35,4.5,mb,23,127.5,,0.76,us,usp000hwe2,2014-11-07T01:44:02.080Z,"off the east coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2011-03-12T10:20:21.180Z,37.151,143.469,22.3,5.3,mwc,311,50,,0.76,us,usp000hwe1,2014-11-07T01:44:02.058Z,"off the east coast of Honshu, Japan",earthquake,,7.9,,,reviewed,us,gcmt
2011-03-12T10:19:56.410Z,37.212,143.746,18.4,4.6,mb,21,119.9,,0.46,us,usp000hwe0,2014-11-07T01:44:02.027Z,"off the east coast of Honshu, Japan",earthquake,,29.2,,1,reviewed,us,us
2011-03-12T10:17:29.860Z,37.897,142.725,35,4.4,mb,46,122.5,,0.91,us,usp000hwdz,2014-11-07T01:44:02.023Z,"off the east coast of Honshu, Japan",earthquake,,,,7,reviewed,us,us
2011-03-12T10:15:49.140Z,37.112,142.482,35,4.4,mb,25,128.2,,0.74,us,usp000hwdx,2014-11-07T01:44:02.011Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-12T10:12:41.700Z,36.887,142.437,35,4.3,mb,27,119.8,,0.71,us,usp000hwdw,2014-11-07T01:44:02.008Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-12T10:06:09.350Z,37.174,143.532,10.8,4.9,mb,98,119.9,,0.77,us,usp000hwdv,2014-11-07T01:44:02.001Z,"off the east coast of Honshu, Japan",earthquake,,12.6,,43,reviewed,us,us
2011-03-12T10:00:27.220Z,35.944,141.772,35,5,mb,177,67.1,,0.72,us,usp000hwdu,2014-11-07T01:44:01.989Z,"near the east coast of Honshu, Japan",earthquake,,,,113,reviewed,us,us
2011-03-12T09:55:05.660Z,37.23,141.249,70.4,4.4,mb,30,135.4,,0.98,us,usp000hwdt,2014-11-07T01:44:01.986Z,"near the east coast of Honshu, Japan",earthquake,,8.9,,2,reviewed,us,us
2011-03-12T09:47:59.770Z,38.158,142.291,41.9,4.8,mb,99,178.9,,0.64,us,usp000hwdr,2014-11-07T01:44:01.971Z,"near the east coast of Honshu, Japan",earthquake,,4.6,,43,reviewed,us,us
2011-03-12T09:40:44.550Z,38.859,142.811,32.5,5.2,mwc,207,115.3,,0.65,us,usp000hwdq,2014-11-07T01:44:01.956Z,"near the east coast of Honshu, Japan",earthquake,,7.3,,,reviewed,us,gcmt
2011-03-12T09:40:15.090Z,38.971,142.434,53.5,4.8,mb,57,84.2,,0.81,us,usp000hwdp,2014-11-07T01:44:01.952Z,"near the east coast of Honshu, Japan",earthquake,,5.6,,13,reviewed,us,us
2011-03-12T09:38:55.960Z,40.186,143.014,35,4.4,mb,25,205.9,,1.02,us,usp000hwdn,2014-11-07T01:44:01.949Z,"off the east coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2011-03-12T09:37:38.780Z,38.486,142.753,35,4.6,mb,27,126.9,,1.19,us,usp000hwdm,2014-11-07T01:44:01.947Z,"near the east coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2011-03-12T09:35:02.530Z,35.428,141.084,30.8,4.3,mb,31,141.6,,0.76,us,usp000hwdk,2014-11-07T01:44:01.944Z,"near the east coast of Honshu, Japan",earthquake,,13.1,,6,reviewed,us,us
2011-03-12T09:33:18.840Z,37.023,143.575,18.4,4.3,mb,39,119.7,,0.76,us,usp000hwdj,2014-11-07T01:44:01.941Z,"off the east coast of Honshu, Japan",earthquake,,19.5,,7,reviewed,us,us
2011-03-12T09:32:37.190Z,37.306,143.805,35,4,mb,13,157.8,,0.98,us,usp000hwdh,2014-11-07T01:44:01.939Z,"off the east coast of Honshu, Japan",earthquake,,0,,3,reviewed,us,us
2011-03-12T09:30:43.110Z,37.39,143.756,35,4.5,mb,22,135.4,,1.39,us,usp000hwdg,2014-11-07T01:44:01.936Z,"off the east coast of Honshu, Japan",earthquake,,,,6,reviewed,us,us
2011-03-12T09:27:13.360Z,37.384,143.704,35,5,mb,177,74,,0.77,us,usp000hwdf,2014-11-07T01:44:01.922Z,"off the east coast of Honshu, Japan",earthquake,,,,63,reviewed,us,us
